,event,date,fighter_1,fighter_2,result,method,round,time
3692,UFC Fight Night: Chiesa vs. Lee,2017-06-25,Jared Gordon,Michel Quinones,win,KO/TKO,2,4:24
3693,UFC Fight Night: Chiesa vs. Lee,2017-06-25,Anthony Rocco Martin,Johnny Case,win,U-DEC,3,5:00
3694,UFC Fight Night: Chiesa vs. Lee,2017-06-25,Jeremy Kimball,Josh Stansbury,win,KO/TKO,1,1:21
3695,UFC Fight Night: Holm vs. Correia,2017-06-17,Holly Holm,Bethe Correia,win,KO/TKO,3,1:09
3696,UFC Fight Night: Holm vs. Correia,2017-06-17,Marcin Tybura,Andrei Arlovski,win,U-DEC,3,5:00
3697,UFC Fight Night: Holm vs. Correia,2017-06-17,Colby Covington,Dong Hyun Kim,win,U-DEC,3,5:00
3698,UFC Fight Night: Holm vs. Correia,2017-06-17,Rafael Dos Anjos,Tarec Saffiedine,win,U-DEC,3,5:00
3699,UFC Fight Night: Holm vs. Correia,2017-06-17,Jon Tuck,Takanori Gomi,win,SUB,1,1:12
3700,UFC Fight Night: Holm vs. Correia,2017-06-17,Walt Harris,Cyril Asker,win,KO/TKO,1,1:44
3701,UFC Fight Night: Holm vs. Correia,2017-06-17,Alex Caceres,Rolando Dy,win,KO/TKO,2,5:00
3702,UFC Fight Night: Holm vs. Correia,2017-06-17,Yuta Sasaki,Justin Scoggins,win,SUB,2,3:19
3703,UFC Fight Night: Holm vs. Correia,2017-06-17,Li Jingliang,Frank Camacho,win,U-DEC,3,5:00
3704,UFC Fight Night: Holm vs. Correia,2017-06-17,Russell Doane,Kwan Ho Kwak,win,KO/TKO,1,4:09
3705,UFC Fight Night: Holm vs. Correia,2017-06-17,Naoki Inoue,Carls John De Tomas,win,U-DEC,3,5:00
3706,UFC Fight Night: Holm vs. Correia,2017-06-17,Lucie Pudilova,Ji Yeon Kim,win,U-DEC,3,5:00
3707,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Mark Hunt,Derrick Lewis,win,KO/TKO,4,3:51
3708,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Derek Brunson,Daniel Kelly,win,KO/TKO,1,1:16
3709,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Dan Hooker,Ross Pearson,win,KO/TKO,2,3:02
3710,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Ion Cutelaba,Henrique da Silva,win,KO/TKO,1,0:22
3711,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Ben Nguyen,Tim Elliott,win,SUB,1,0:49
3712,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Alexander Volkanovski,Mizuto Hirota,win,U-DEC,3,5:00
3713,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Vinc Pichel,Damien Brown,win,KO/TKO,1,3:37
3714,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Luke Jumeau,Dominique Steele,win,U-DEC,3,5:00
3715,UFC Fight Night: Lewis vs. Hunt,2017-06-10,John Moraga,Ashkan Mokhtarian,win,U-DEC,3,5:00
3716,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Zak Ottow,Kiichi Kunimoto,win,S-DEC,3,5:00
3717,UFC Fight Night: Lewis vs. Hunt,2017-06-10,JJ Aldrich,Chan-Mi Jeon,win,U-DEC,3,5:00
3718,UFC 212: Aldo vs. Holloway,2017-06-03,Max Holloway,Jose Aldo,win,KO/TKO,3,4:13
